"time","anomalies.detector_id","anomalies.diff"
"2016-06-30T09:00:01.000Z","34","13"
"2016-06-30T09:01:31.000Z","34","-16"
"2016-06-30T09:42:01.000Z","34","17"
"2016-06-30T10:33:01.000Z","44","12"
"2016-06-30T11:15:01.000Z","34","-13"
"2016-06-30T11:58:31.000Z","34","-15"
"2016-06-30T12:03:01.000Z","84","-10"
"2016-06-30T12:21:01.000Z","34","18"
"2016-06-30T12:33:01.000Z","34","20"
"2016-06-30T13:03:01.000Z","34","13"
"2016-06-30T13:12:01.000Z","34","13"
"2016-06-30T13:58:31.000Z","84","-9"
"2016-06-30T14:09:01.000Z","34","-15"
"2016-06-30T14:12:01.000Z","34","15"
"2016-06-30T14:13:31.000Z","34","-13"
"2016-06-30T14:31:31.000Z","84","9"
"2016-06-30T14:33:01.000Z","34","-14"
"2016-06-30T14:57:01.000Z","34","14"
"2016-06-30T15:36:01.000Z","2","5"
"2016-06-30T15:37:31.000Z","2","-5"
"2016-06-30T15:43:31.000Z","2","-4"
"2016-06-30T15:57:01.000Z","34","-13"
"2016-06-30T16:34:31.000Z","84","11"
"2016-06-30T17:57:01.000Z","84","-9"
"2016-06-30T18:25:31.000Z","84","-10"
"2016-07-01T00:09:01.000Z","34","-14"
"2016-07-01T07:36:01.000Z","84","9"
"2016-07-01T08:07:31.000Z","34","13"
"2016-07-01T08:21:01.000Z","84","-11"
"2016-07-01T08:22:31.000Z","84","10"
"2016-07-01T09:01:31.000Z","84","10"
"2016-07-01T09:15:01.000Z","34","-13"
"2016-07-01T10:19:31.000Z","34","-14"
"2016-07-01T11:55:31.000Z","84","-10"
"2016-07-01T12:01:31.000Z","2","-4"
"2016-07-01T13:28:31.000Z","84","-9"
"2016-07-01T14:42:01.000Z","3","-5"
"2016-07-01T15:00:01.000Z","2","4"
"2016-07-01T15:06:01.000Z","2","4"
"2016-07-01T15:09:01.000Z","84","9"
"2016-07-01T15:13:31.000Z","2","-5"
"2016-07-01T15:33:01.000Z","84","9"
"2016-07-01T15:49:31.000Z","34","13"
"2016-07-01T16:25:31.000Z","34","14"
"2016-07-01T17:42:01.000Z","84","9"
"2016-07-01T18:04:31.000Z","84","9"
"2016-07-01T21:16:31.000Z","84","11"
"2016-07-01T21:45:01.000Z","34","-15"
"2016-07-02T10:03:01.000Z","34","-15"
"2016-07-02T14:03:01.000Z","34","-14"
"2016-07-02T15:19:31.000Z","34","16"
"2016-07-02T16:12:01.000Z","84","10"
"2016-07-02T17:39:01.000Z","34","-14"
"2016-07-02T17:40:31.000Z","34","14"
"2016-07-02T17:58:31.000Z","34","13"
"2016-07-02T18:03:01.000Z","34","15"
"2016-07-02T18:06:01.000Z","34","-13"
"2016-07-02T20:07:31.000Z","34","16"
"2016-07-03T13:51:01.000Z","34","-16"
"2016-07-03T14:24:01.000Z","34","-13"
"2016-07-03T15:25:31.000Z","34","68"
"2016-07-03T15:27:01.000Z","34","-65"
"2016-07-03T16:37:31.000Z","34","18"
"2016-07-03T17:04:31.000Z","34","13"
"2016-07-03T17:43:31.000Z","34","13"
"2016-07-03T21:51:01.000Z","84","9"
"2016-07-04T07:39:01.000Z","84","10"
"2016-07-04T07:57:01.000Z","34","13"
"2016-07-04T08:00:01.000Z","34","13"
"2016-07-04T08:01:31.000Z","34","-14"
"2016-07-04T08:33:01.000Z","84","10"
"2016-07-04T08:48:01.000Z","34","17"
"2016-07-04T08:55:31.000Z","34","-13"
"2016-07-04T08:58:31.000Z","34","14"
"2016-07-04T09:00:01.000Z","34","-13"
"2016-07-04T09:07:31.000Z","34","13"
"2016-07-04T09:12:01.000Z","84","9"
"2016-07-04T10:15:01.000Z","34","13"
"2016-07-04T10:16:31.000Z","34","-14"
"2016-07-04T10:25:31.000Z","34","13"
"2016-07-04T10:30:01.000Z","84","9"
"2016-07-04T10:31:31.000Z","84","-10"
"2016-07-04T10:49:31.000Z","84","-9"
"2016-07-04T11:51:01.000Z","34","14"
"2016-07-04T12:30:01.000Z","84","11"
"2016-07-04T13:25:31.000Z","84","-9"
"2016-07-04T13:27:01.000Z","84","9"
"2016-07-04T14:04:31.000Z","34","13"
"2016-07-04T14:27:01.000Z","34","-18"
"2016-07-04T14:28:31.000Z","34","16"
"2016-07-04T14:48:01.000Z","34","-13"
"2016-07-04T14:51:01.000Z","84","9"
"2016-07-04T15:00:01.000Z","3","5"
"2016-07-04T15:03:01.000Z","3","-5"
"2016-07-04T15:04:31.000Z","2","4"
"2016-07-04T15:09:01.000Z","3","-5"
"2016-07-04T15:33:01.000Z","3","5"
"2016-07-04T15:49:31.000Z","84","-9"
"2016-07-04T16:03:01.000Z","34","13"
"2016-07-04T16:13:31.000Z","34","14"
"2016-07-04T16:31:31.000Z","84","-11"
"2016-07-04T16:36:01.000Z","34","18"
"2016-07-04T18:27:01.000Z","34","13"
"2016-07-04T18:28:31.000Z","34","-17"
"2016-07-04T18:30:01.000Z","34","19"
"2016-07-04T19:58:31.000Z","34","-13"
"2016-07-04T20:31:31.000Z","34","-13"
"2016-07-05T06:37:31.000Z","84","11"
"2016-07-05T06:58:31.000Z","84","9"
"2016-07-05T07:27:01.000Z","84","-10"
"2016-07-05T08:04:31.000Z","13","-7"
"2016-07-05T08:13:31.000Z","13","49"
"2016-07-05T08:28:31.000Z","84","9"
"2016-07-05T08:51:01.000Z","84","9"
"2016-07-05T09:34:31.000Z","2","4"
"2016-07-05T09:36:01.000Z","2","-4"
"2016-07-05T10:01:31.000Z","34","15"
"2016-07-05T10:42:01.000Z","34","-13"
"2016-07-05T10:43:31.000Z","2","-4"
"2016-07-05T12:21:01.000Z","34","-14"
"2016-07-05T14:16:31.000Z","34","-14"
"2016-07-05T14:18:01.000Z","34","17"
"2016-07-05T15:03:01.000Z","3","-5"
"2016-07-05T15:04:31.000Z","3","5"
"2016-07-05T15:16:31.000Z","34","15"
"2016-07-05T15:18:01.000Z","34","-13"
"2016-07-05T15:55:31.000Z","34","-13"
"2016-07-05T16:01:31.000Z","34","-13"
"2016-07-05T16:36:01.000Z","84","-10"
"2016-07-05T16:42:01.000Z","34","23"
"2016-07-05T16:45:01.000Z","34","-17"
"2016-07-05T17:04:31.000Z","34","23"
"2016-07-05T17:06:01.000Z","34","-16"
"2016-07-05T19:49:31.000Z","34","18"
"2016-07-05T19:51:01.000Z","34","-15"
"2016-07-05T20:28:31.000Z","34","-13"
"2016-07-05T23:00:01.000Z","34","-13"
"2016-07-06T07:18:01.000Z","84","-12"
"2016-07-06T07:27:01.000Z","34","17"
"2016-07-06T07:28:31.000Z","34","-16"
"2016-07-06T07:39:01.000Z","84","10"
"2016-07-06T07:40:31.000Z","34","-20"
"2016-07-06T08:04:31.000Z","84","12"
"2016-07-06T08:06:01.000Z","84","-11"
"2016-07-06T08:33:01.000Z","84","9"
"2016-07-06T09:00:01.000Z","34","-13"
"2016-07-06T09:25:31.000Z","2","4"
"2016-07-06T09:27:01.000Z","2","-4"
"2016-07-06T10:52:31.000Z","34","18"
"2016-07-06T10:57:01.000Z","84","-10"
"2016-07-06T11:00:01.000Z","34","-19"
"2016-07-06T12:27:01.000Z","84","-9"
"2016-07-06T12:33:01.000Z","34","-14"
"2016-07-06T13:57:01.000Z","84","10"
"2016-07-06T14:09:01.000Z","34","21"
"2016-07-06T14:10:31.000Z","34","-31"
"2016-07-06T14:45:01.000Z","84","-12"
"2016-07-06T14:57:01.000Z","34","13"
"2016-07-06T15:03:01.000Z","34","18"
"2016-07-06T15:06:01.000Z","2","-5"
"2016-07-06T15:09:01.000Z","34","14"
"2016-07-06T15:27:01.000Z","84","-9"
"2016-07-06T15:30:01.000Z","34","18"
"2016-07-06T15:40:31.000Z","34","16"
"2016-07-06T16:09:01.000Z","2","5"
"2016-07-06T16:25:31.000Z","34","18"
"2016-07-06T16:55:31.000Z","84","-9"
"2016-07-06T16:57:01.000Z","84","10"
"2016-07-06T17:12:01.000Z","55","7"
"2016-07-06T17:15:01.000Z","34","15"
"2016-07-06T18:51:01.000Z","84","11"
"2016-07-06T18:54:01.000Z","34","14"
"2016-07-06T18:55:31.000Z","34","-17"
"2016-07-06T19:07:31.000Z","34","14"
"2016-07-06T19:16:31.000Z","84","-9"
"2016-07-06T20:27:01.000Z","34","13"
"2016-07-07T07:07:31.000Z","84","-11"
"2016-07-07T07:30:01.000Z","34","15"
"2016-07-07T08:04:31.000Z","84","9"
"2016-07-07T08:33:01.000Z","84","9"
"2016-07-07T08:55:31.000Z","34","-13"
"2016-07-07T09:12:01.000Z","34","-14"
"2016-07-07T09:21:01.000Z","3","5"
"2016-07-07T11:06:01.000Z","34","14"
"2016-07-07T11:27:01.000Z","34","-14"
"2016-07-07T11:46:31.000Z","3","-5"
"2016-07-07T12:22:31.000Z","34","13"
"2016-07-07T12:24:01.000Z","34","-16"
"2016-07-07T12:31:31.000Z","3","5"
"2016-07-07T12:33:01.000Z","3","-5"
"2016-07-07T13:15:01.000Z","34","14"
"2016-07-07T13:30:01.000Z","34","14"
"2016-07-07T13:36:01.000Z","34","-18"
"2016-07-07T14:15:01.000Z","84","-12"
"2016-07-07T14:19:31.000Z","34","34"
"2016-07-07T14:21:01.000Z","34","-23"
"2016-07-07T14:22:31.000Z","2","4"
"2016-07-07T15:04:31.000Z","2","-5"
"2016-07-07T15:07:31.000Z","2","5"
"2016-07-07T15:09:01.000Z","2","-4"
"2016-07-07T15:10:31.000Z","2","-4"
"2016-07-07T15:19:31.000Z","34","14"
"2016-07-07T15:28:31.000Z","3","5"
"2016-07-07T15:42:01.000Z","34","15"
"2016-07-07T15:57:01.000Z","84","10"
"2016-07-07T16:03:01.000Z","34","15"
"2016-07-07T16:04:31.000Z","2","4"
"2016-07-07T16:51:01.000Z","2","4"
"2016-07-07T16:52:31.000Z","2","-4"
"2016-07-07T17:09:01.000Z","34","-13"
"2016-07-07T17:15:01.000Z","34","-15"
"2016-07-07T17:28:31.000Z","34","-14"
"2016-07-07T17:46:31.000Z","84","-9"
"2016-07-07T21:06:01.000Z","34","-14"
"2016-07-07T21:51:01.000Z","34","13"
"2016-07-08T06:58:31.000Z","84","9"
"2016-07-08T07:46:31.000Z","84","9"
"2016-07-08T10:04:31.000Z","34","14"
"2016-07-08T10:06:01.000Z","34","-13"
"2016-07-08T10:25:31.000Z","34","13"
"2016-07-08T10:28:31.000Z","34","13"
"2016-07-08T11:12:01.000Z","84","9"
"2016-07-08T11:40:31.000Z","31","-7"
"2016-07-08T12:00:01.000Z","34","15"
"2016-07-08T12:01:31.000Z","34","-14"
"2016-07-08T12:21:01.000Z","34","-13"
"2016-07-08T12:42:01.000Z","84","12"
"2016-07-08T12:43:31.000Z","84","-9"
"2016-07-08T12:48:01.000Z","84","12"
"2016-07-08T13:40:31.000Z","2","5"
"2016-07-08T13:42:01.000Z","2","-5"
"2016-07-08T13:57:01.000Z","2","-4"
"2016-07-08T15:06:01.000Z","2","5"
"2016-07-08T15:15:01.000Z","34","-14"
"2016-07-08T15:19:31.000Z","3","-5"
"2016-07-08T15:40:31.000Z","84","-9"
"2016-07-08T15:43:31.000Z","84","10"
"2016-07-08T16:13:31.000Z","84","9"
"2016-07-08T16:39:01.000Z","84","9"
"2016-07-08T16:52:31.000Z","84","9"
"2016-07-08T17:04:31.000Z","3","-5"
"2016-07-08T17:09:01.000Z","84","12"
"2016-07-08T17:49:31.000Z","34","-13"
"2016-07-08T18:07:31.000Z","34","-14"
"2016-07-08T18:34:31.000Z","34","27"
"2016-07-08T18:36:01.000Z","34","-24"
"2016-07-08T18:52:31.000Z","34","14"
"2016-07-08T19:03:01.000Z","84","-9"
"2016-07-08T19:04:31.000Z","34","15"
"2016-07-08T21:39:01.000Z","84","9"
"2016-07-08T21:55:31.000Z","34","14"
"2016-07-09T10:25:31.000Z","34","13"
"2016-07-09T10:27:01.000Z","34","-18"
"2016-07-09T12:06:01.000Z","34","16"
"2016-07-09T12:45:01.000Z","34","-15"
"2016-07-09T14:06:01.000Z","34","-16"
"2016-07-09T14:12:01.000Z","34","-14"
"2016-07-09T14:48:01.000Z","34","16"
"2016-07-09T16:45:01.000Z","84","9"
"2016-07-09T16:48:01.000Z","34","14"
"2016-07-09T17:03:01.000Z","34","-14"
"2016-07-09T17:04:31.000Z","34","14"
"2016-07-09T18:03:01.000Z","34","-18"
"2016-07-09T19:07:31.000Z","34","16"
"2016-07-09T19:09:01.000Z","34","-17"
"2016-07-09T19:57:01.000Z","34","-13"
"2016-07-09T21:16:31.000Z","34","17"
"2016-07-10T13:13:31.000Z","34","14"
"2016-07-10T13:25:31.000Z","84","9"
"2016-07-10T13:52:31.000Z","34","13"
"2016-07-10T15:16:31.000Z","34","16"
"2016-07-10T15:18:01.000Z","34","-15"
"2016-07-10T15:19:31.000Z","34","13"
"2016-07-10T15:21:01.000Z","34","-14"
"2016-07-10T15:51:01.000Z","34","-13"
"2016-07-10T16:55:31.000Z","84","-9"
"2016-07-10T18:22:31.000Z","34","16"
"2016-07-10T20:43:31.000Z","84","9"
"2016-07-10T20:49:31.000Z","34","-13"
"2016-07-10T21:19:31.000Z","34","13"
"2016-07-10T21:21:01.000Z","34","-13"
"2016-07-10T22:21:01.000Z","34","-13"
"2016-07-10T23:09:01.000Z","34","-14"
"2016-07-11T07:33:01.000Z","84","13"
"2016-07-11T07:34:31.000Z","84","-9"
"2016-07-11T08:31:31.000Z","34","15"
"2016-07-11T08:52:31.000Z","34","19"
"2016-07-11T09:12:01.000Z","84","14"
"2016-07-11T09:13:31.000Z","84","-9"
"2016-07-11T09:40:31.000Z","84","9"
"2016-07-11T10:00:01.000Z","34","15"
"2016-07-11T10:22:31.000Z","34","14"
"2016-07-11T10:34:31.000Z","34","-16"
"2016-07-11T10:51:01.000Z","34","14"
"2016-07-11T11:00:01.000Z","84","9"
"2016-07-11T11:21:01.000Z","84","10"
"2016-07-11T11:22:31.000Z","84","-10"
"2016-07-11T11:27:01.000Z","84","-9"
"2016-07-11T11:36:01.000Z","84","9"
"2016-07-11T11:39:01.000Z","3","5"
"2016-07-11T11:52:31.000Z","84","9"
"2016-07-11T11:58:31.000Z","34","14"
"2016-07-11T12:55:31.000Z","34","16"
"2016-07-11T13:03:01.000Z","84","-9"
"2016-07-11T13:25:31.000Z","84","-11"
"2016-07-11T15:45:01.000Z","34","15"
"2016-07-11T16:01:31.000Z","2","4"
"2016-07-11T16:03:01.000Z","2","-4"
"2016-07-11T16:07:31.000Z","2","4"
"2016-07-11T18:25:31.000Z","34","13"
"2016-07-11T20:39:01.000Z","34","16"
"2016-07-11T20:58:31.000Z","34","13"
"2016-07-11T21:25:31.000Z","34","-15"
"2016-07-12T06:18:01.000Z","34","-15"
"2016-07-12T07:37:31.000Z","84","9"
"2016-07-12T09:27:01.000Z","34","13"
"2016-07-12T09:43:31.000Z","34","-13"
"2016-07-12T09:46:31.000Z","34","14"
"2016-07-12T10:09:01.000Z","34","15"
"2016-07-12T10:22:31.000Z","84","11"
"2016-07-12T12:06:01.000Z","25","13"
"2016-07-12T12:07:31.000Z","2","-4"
"2016-07-12T12:48:01.000Z","34","15"
"2016-07-12T13:04:31.000Z","34","-13"
"2016-07-12T13:10:31.000Z","84","11"
"2016-07-12T13:16:31.000Z","2","4"
"2016-07-12T13:18:01.000Z","2","-4"
"2016-07-12T14:27:01.000Z","34","-15"
"2016-07-12T15:03:01.000Z","3","-5"
"2016-07-12T15:04:31.000Z","3","5"
"2016-07-12T15:12:01.000Z","34","15"
"2016-07-12T15:45:01.000Z","34","13"
"2016-07-12T15:48:01.000Z","2","-4"
"2016-07-12T16:51:01.000Z","84","13"
"2016-07-12T16:52:31.000Z","84","-10"
"2016-07-12T19:57:01.000Z","34","14"
